TrialNumber,disparity_test,TestDisk_radius,TestPos_LorR,ran,order,key
1,0,3.9,left,1,0,left
2,0,2.1,left,1,1,left
3,0,3,left,1,2,left
4,0,0.9,right,1,3,left
5,0,0.9,left,1,4,right
6,0,5.4,left,1,5,right
7,0,5.4,right,1,6,left
8,0,3.9,right,1,7,right
9,0,2.1,right,1,8,left
10,0,3,right,1,9,right
