TrialNumber,disparity_test,TestDisk_radius,TestPos_LorR,ran,order,key
1,0,5.4,right,1,0,left
2,0,0.9,right,1,1,left
3,0,3,left,1,2,left
4,0,5.4,left,1,3,left
5,0,3.9,right,1,4,left
6,0,3.9,left,1,5,left
7,0,2.1,right,1,6,left
8,0,3,right,1,7,left
9,0,2.1,left,1,8,right
10,0,0.9,left,1,9,right
